date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
00:39:03	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2006%20Apr%202023%2019:09:02%20GMT	https://cds.iitgn.ac.in/?p=1319	C:/My%20Web%20Sites/CDS/cds.iitgn.ac.in/indexd848.html	(from https://cds.iitgn.ac.in/what-we-have/)
00:39:05	2441/2441	---MC-	200	added ('OK')	text/xml	date:Thu,%2006%20Apr%202023%2019:09:04%20GMT	https://cds.iitgn.ac.in/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcds.iitgn.ac.in%2Fwhat-we-have%2F&format=xml	C:/My%20Web%20Sites/CDS/cds.iitgn.ac.in/wp-json/oembed/1.0/embed9213	(from https://cds.iitgn.ac.in/what-we-have/)
00:39:06	2234/2234	---MC-	200	added ('OK')	application/json	date:Thu,%2006%20Apr%202023%2019:09:06%20GMT	https://cds.iitgn.ac.in/wp-json/wp/v2/pages/1332	C:/My%20Web%20Sites/CDS/cds.iitgn.ac.in/wp-json/wp/v2/pages/1332.json	(from https://cds.iitgn.ac.in/how-to-recruit/)
00:39:08	2381/2381	---MC-	200	added ('OK')	application/json	date:Thu,%2006%20Apr%202023%2019:09:07%20GMT	https://cds.iitgn.ac.in/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcds.iitgn.ac.in%2Fhow-to-recruit%2F	C:/My%20Web%20Sites/CDS/cds.iitgn.ac.in/wp-json/oembed/1.0/embed63f0.json	(from https://cds.iitgn.ac.in/how-to-recruit/)
00:39:08	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2006%20Apr%202023%2019:09:07%20GMT	https://cds.iitgn.ac.in/?p=1332	C:/My%20Web%20Sites/CDS/cds.iitgn.ac.in/indexd20a.html	(from https://cds.iitgn.ac.in/how-to-recruit/)
00:39:10	2451/2451	---MC-	200	added ('OK')	text/xml	date:Thu,%2006%20Apr%202023%2019:09:09%20GMT	https://cds.iitgn.ac.in/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcds.iitgn.ac.in%2Fhow-to-recruit%2F&format=xml	C:/My%20Web%20Sites/CDS/cds.iitgn.ac.in/wp-json/oembed/1.0/embed83de	(from https://cds.iitgn.ac.in/how-to-recruit/)
00:39:11	230/230	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2006%20Apr%202023%2019:09:12%20GMT	https://sites.iitgn.ac.in/cds/wpcds/wp-content/uploads/2021/05/AAA-2.jpg	C:/My%20Web%20Sites/CDS/sites.iitgn.ac.in/cds/wpcds/wp-content/uploads/2021/05/AAA-2.38.delayed	(from https://cds.iitgn.ac.in/how-to-recruit/)
00:39:13	6333/6333	---MC-	200	added ('OK')	application/json	date:Thu,%2006%20Apr%202023%2019:09:12%20GMT	https://cds.iitgn.ac.in/wp-json/wp/v2/pages/2176	C:/My%20Web%20Sites/CDS/cds.iitgn.ac.in/wp-json/wp/v2/pages/2176.json	(from https://cds.iitgn.ac.in/recruitment-policy/)
00:39:15	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2006%20Apr%202023%2019:09:14%20GMT	https://cds.iitgn.ac.in/?p=2176	C:/My%20Web%20Sites/CDS/cds.iitgn.ac.in/index1d86.html	(from https://cds.iitgn.ac.in/recruitment-policy/)
00:39:15	2341/2341	---MC-	200	added ('OK')	application/json	date:Thu,%2006%20Apr%202023%2019:09:14%20GMT	https://cds.iitgn.ac.in/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcds.iitgn.ac.in%2Frecruitment-policy%2F	C:/My%20Web%20Sites/CDS/cds.iitgn.ac.in/wp-json/oembed/1.0/embedb00f.json	(from https://cds.iitgn.ac.in/recruitment-policy/)
00:39:16	2404/2404	---MC-	200	added ('OK')	text/xml	date:Thu,%2006%20Apr%202023%2019:09:16%20GMT	https://cds.iitgn.ac.in/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcds.iitgn.ac.in%2Frecruitment-policy%2F&format=xml	C:/My%20Web%20Sites/CDS/cds.iitgn.ac.in/wp-json/oembed/1.0/embed5108	(from https://cds.iitgn.ac.in/recruitment-policy/)
00:39:18	2157/2157	---MC-	200	added ('OK')	application/json	date:Thu,%2006%20Apr%202023%2019:09:17%20GMT	https://cds.iitgn.ac.in/wp-json/wp/v2/pages/1327	C:/My%20Web%20Sites/CDS/cds.iitgn.ac.in/wp-json/wp/v2/pages/1327.json	(from https://cds.iitgn.ac.in/demography-of-students/)
00:39:19	2415/2415	---MC-	200	added ('OK')	application/json	date:Thu,%2006%20Apr%202023%2019:09:18%20GMT	https://cds.iitgn.ac.in/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcds.iitgn.ac.in%2Fdemography-of-students%2F	C:/My%20Web%20Sites/CDS/cds.iitgn.ac.in/wp-json/oembed/1.0/embed59a3.json	(from https://cds.iitgn.ac.in/demography-of-students/)
00:39:19	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2006%20Apr%202023%2019:09:19%20GMT	https://cds.iitgn.ac.in/?p=1327	C:/My%20Web%20Sites/CDS/cds.iitgn.ac.in/index164e.html	(from https://cds.iitgn.ac.in/demography-of-students/)
00:39:21	2485/2485	---MC-	200	added ('OK')	text/xml	date:Thu,%2006%20Apr%202023%2019:09:20%20GMT	https://cds.iitgn.ac.in/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcds.iitgn.ac.in%2Fdemography-of-students%2F&format=xml	C:/My%20Web%20Sites/CDS/cds.iitgn.ac.in/wp-json/oembed/1.0/embede66a	(from https://cds.iitgn.ac.in/demography-of-students/)
00:39:21	251/251	---M--	302	error ('Found')	text/html	date:Thu,%2006%20Apr%202023%2019:09:22%20GMT	http://cds.iitgn.ac.in/wp-content/uploads/2022/05/Demography-B.png	C:/My%20Web%20Sites/CDS/cds.iitgn.ac.in/wp-content/uploads/2022/05/Demography-B.3f.delayed	(from https://cds.iitgn.ac.in/demography-of-students/)
00:39:22	98028/98028	---M--	200	added ('OK')	image/png	date:Tue,%2017%20May%202022%2012:28:28%20GMT	https://cds.iitgn.ac.in/wp-content/uploads/2022/05/Demography-B.png	C:/My%20Web%20Sites/CDS/cds.iitgn.ac.in/wp-content/uploads/2022/05/Demography-B.png	(from https://cds.iitgn.ac.in/demography-of-students/)
00:39:23	2175/2175	---MC-	200	added ('OK')	application/json	date:Thu,%2006%20Apr%202023%2019:09:23%20GMT	https://cds.iitgn.ac.in/wp-json/wp/v2/pages/1271	C:/My%20Web%20Sites/CDS/cds.iitgn.ac.in/wp-json/wp/v2/pages/1271.json	(from https://cds.iitgn.ac.in/job-announcement-form-jaf/)
00:39:25	2418/2418	---MC-	200	added ('OK')	application/json	date:Thu,%2006%20Apr%202023%2019:09:24%20GMT	https://cds.iitgn.ac.in/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcds.iitgn.ac.in%2Fjob-announcement-form-jaf%2F	C:/My%20Web%20Sites/CDS/cds.iitgn.ac.in/wp-json/oembed/1.0/embed915e.json	(from https://cds.iitgn.ac.in/job-announcement-form-jaf/)
00:39:25	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2006%20Apr%202023%2019:09:24%20GMT	https://cds.iitgn.ac.in/?p=1271	C:/My%20Web%20Sites/CDS/cds.iitgn.ac.in/index0ba7.html	(from https://cds.iitgn.ac.in/job-announcement-form-jaf/)
00:39:26	2488/2488	---MC-	200	added ('OK')	text/xml	date:Thu,%2006%20Apr%202023%2019:09:26%20GMT	https://cds.iitgn.ac.in/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcds.iitgn.ac.in%2Fjob-announcement-form-jaf%2F&format=xml	C:/My%20Web%20Sites/CDS/cds.iitgn.ac.in/wp-json/oembed/1.0/embed8fee	(from https://cds.iitgn.ac.in/job-announcement-form-jaf/)
00:39:27	177152/177152	---M--	200	added ('OK')	application/msword	date:Wed,%2025%20May%202022%2008:05:31%20GMT	https://cds.iitgn.ac.in/wp-content/uploads/2022/05/JAF-IITGN-2023-For-Fulltime-Hiring.doc	C:/My%20Web%20Sites/CDS/cds.iitgn.ac.in/wp-content/uploads/2022/05/JAF-IITGN-2023-For-Fulltime-Hiring.doc	(from https://cds.iitgn.ac.in/job-announcement-form-jaf/)
00:39:28	2165/2165	---MC-	200	added ('OK')	application/json	date:Thu,%2006%20Apr%202023%2019:09:28%20GMT	https://cds.iitgn.ac.in/wp-json/wp/v2/pages/1282	C:/My%20Web%20Sites/CDS/cds.iitgn.ac.in/wp-json/wp/v2/pages/1282.json	(from https://cds.iitgn.ac.in/internship-announcement-form/)
00:39:30	2445/2445	---MC-	200	added ('OK')	application/json	date:Thu,%2006%20Apr%202023%2019:09:29%20GMT	https://cds.iitgn.ac.in/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcds.iitgn.ac.in%2Finternship-announcement-form%2F	C:/My%20Web%20Sites/CDS/cds.iitgn.ac.in/wp-json/oembed/1.0/embedcbbb.json	(from https://cds.iitgn.ac.in/internship-announcement-form/)
00:39:30	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2006%20Apr%202023%2019:09:29%20GMT	https://cds.iitgn.ac.in/?p=1282	C:/My%20Web%20Sites/CDS/cds.iitgn.ac.in/indexad28.html	(from https://cds.iitgn.ac.in/internship-announcement-form/)
00:39:31	2515/2515	---MC-	200	added ('OK')	text/xml	date:Thu,%2006%20Apr%202023%2019:09:31%20GMT	https://cds.iitgn.ac.in/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcds.iitgn.ac.in%2Finternship-announcement-form%2F&format=xml	C:/My%20Web%20Sites/CDS/cds.iitgn.ac.in/wp-json/oembed/1.0/embed5166	(from https://cds.iitgn.ac.in/internship-announcement-form/)
00:39:33	164352/164352	---M--	200	added ('OK')	application/msword	date:Wed,%2025%20May%202022%2008:05:31%20GMT	https://cds.iitgn.ac.in/wp-content/uploads/2022/05/IAF-IITGN-2023-For-Internship-Hiring.doc	C:/My%20Web%20Sites/CDS/cds.iitgn.ac.in/wp-content/uploads/2022/05/IAF-IITGN-2023-For-Internship-Hiring.doc	(from https://cds.iitgn.ac.in/internship-announcement-form/)
00:39:33	2907/2907	---MC-	200	added ('OK')	application/json	date:Thu,%2006%20Apr%202023%2019:09:33%20GMT	https://cds.iitgn.ac.in/wp-json/wp/v2/pages/1323	C:/My%20Web%20Sites/CDS/cds.iitgn.ac.in/wp-json/wp/v2/pages/1323.json	(from https://cds.iitgn.ac.in/timeline-for-the-process/)
00:39:34	2425/2425	---MC-	200	added ('OK')	application/json	date:Thu,%2006%20Apr%202023%2019:09:34%20GMT	https://cds.iitgn.ac.in/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcds.iitgn.ac.in%2Ftimeline-for-the-process%2F	C:/My%20Web%20Sites/CDS/cds.iitgn.ac.in/wp-json/oembed/1.0/embed1490.json	(from https://cds.iitgn.ac.in/timeline-for-the-process/)
00:39:34	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2006%20Apr%202023%2019:09:34%20GMT	https://cds.iitgn.ac.in/?p=1323	C:/My%20Web%20Sites/CDS/cds.iitgn.ac.in/indexcd93.html	(from https://cds.iitgn.ac.in/timeline-for-the-process/)
00:39:36	2495/2495	---MC-	200	added ('OK')	text/xml	date:Thu,%2006%20Apr%202023%2019:09:36%20GMT	https://cds.iitgn.ac.in/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcds.iitgn.ac.in%2Ftimeline-for-the-process%2F&format=xml	C:/My%20Web%20Sites/CDS/cds.iitgn.ac.in/wp-json/oembed/1.0/embed8e34	(from https://cds.iitgn.ac.in/timeline-for-the-process/)
00:39:38	46655/46655	---MC-	200	added ('OK')	application/json	date:Thu,%2006%20Apr%202023%2019:09:37%20GMT	https://cds.iitgn.ac.in/wp-json/wp/v2/pages/2225	C:/My%20Web%20Sites/CDS/cds.iitgn.ac.in/wp-json/wp/v2/pages/2225.json	(from https://cds.iitgn.ac.in/2225-2/)
00:39:39	2362/2362	---MC-	200	added ('OK')	application/json	date:Thu,%2006%20Apr%202023%2019:09:38%20GMT	https://cds.iitgn.ac.in/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcds.iitgn.ac.in%2F2225-2%2F	C:/My%20Web%20Sites/CDS/cds.iitgn.ac.in/wp-json/oembed/1.0/embed9e7c.json	(from https://cds.iitgn.ac.in/2225-2/)
00:39:40	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2006%20Apr%202023%2019:09:39%20GMT	https://cds.iitgn.ac.in/?p=2225	C:/My%20Web%20Sites/CDS/cds.iitgn.ac.in/indexf11b.html	(from https://cds.iitgn.ac.in/2225-2/)
00:39:41	244/244	---M--	302	error ('Found')	text/html	date:Thu,%2006%20Apr%202023%2019:09:41%20GMT	http://cds.iitgn.ac.in/wp-content/uploads/2022/08/Aarti.png	C:/My%20Web%20Sites/CDS/cds.iitgn.ac.in/wp-content/uploads/2022/08/Aarti.4f.delayed	(from https://cds.iitgn.ac.in/2225-2/)
00:39:41	2432/2432	---MC-	200	added ('OK')	text/xml	date:Thu,%2006%20Apr%202023%2019:09:40%20GMT	https://cds.iitgn.ac.in/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcds.iitgn.ac.in%2F2225-2%2F&format=xml	C:/My%20Web%20Sites/CDS/cds.iitgn.ac.in/wp-json/oembed/1.0/embed05ad	(from https://cds.iitgn.ac.in/2225-2/)
00:39:41	6349/6349	---M--	200	added ('OK')	image/png	date:Mon,%2029%20Aug%202022%2007:02:21%20GMT	https://cds.iitgn.ac.in/wp-content/uploads/2022/08/Aarti.png	C:/My%20Web%20Sites/CDS/cds.iitgn.ac.in/wp-content/uploads/2022/08/Aarti.png	(from https://cds.iitgn.ac.in/2225-2/)
00:39:41	254/254	---M--	302	error ('Found')	text/html	date:Thu,%2006%20Apr%202023%2019:09:42%20GMT	http://cds.iitgn.ac.in/wp-content/uploads/2022/08/Accenture-India.png	C:/My%20Web%20Sites/CDS/cds.iitgn.ac.in/wp-content/uploads/2022/08/Accenture-India.png	(from https://cds.iitgn.ac.in/2225-2/)
00:39:42	5367/5367	---M--	200	added ('OK')	image/png	date:Mon,%2029%20Aug%202022%2007:08:21%20GMT	https://cds.iitgn.ac.in/wp-content/uploads/2022/08/Accenture-India.png	C:/My%20Web%20Sites/CDS/cds.iitgn.ac.in/wp-content/uploads/2022/08/Accenture-India.png	(from https://cds.iitgn.ac.in/2225-2/)
00:39:42	250/250	---M--	302	error ('Found')	text/html	date:Thu,%2006%20Apr%202023%2019:09:42%20GMT	http://cds.iitgn.ac.in/wp-content/uploads/2022/08/Adani-Group.png	C:/My%20Web%20Sites/CDS/cds.iitgn.ac.in/wp-content/uploads/2022/08/Adani-Group.png	(from https://cds.iitgn.ac.in/2225-2/)
00:39:42	4778/4778	---M--	200	added ('OK')	image/png	date:Mon,%2029%20Aug%202022%2007:10:39%20GMT	https://cds.iitgn.ac.in/wp-content/uploads/2022/08/Adani-Group.png	C:/My%20Web%20Sites/CDS/cds.iitgn.ac.in/wp-content/uploads/2022/08/Adani-Group.png	(from https://cds.iitgn.ac.in/2225-2/)
00:39:42	246/246	---M--	302	error ('Found')	text/html	date:Thu,%2006%20Apr%202023%2019:09:43%20GMT	http://cds.iitgn.ac.in/wp-content/uploads/2022/08/Addverb.png	C:/My%20Web%20Sites/CDS/cds.iitgn.ac.in/wp-content/uploads/2022/08/Addverb.png	(from https://cds.iitgn.ac.in/2225-2/)
00:39:43	4529/4529	---M--	200	added ('OK')	image/png	date:Mon,%2029%20Aug%202022%2007:13:00%20GMT	https://cds.iitgn.ac.in/wp-content/uploads/2022/08/Addverb.png	C:/My%20Web%20Sites/CDS/cds.iitgn.ac.in/wp-content/uploads/2022/08/Addverb.png	(from https://cds.iitgn.ac.in/2225-2/)
00:39:43	250/250	---M--	302	error ('Found')	text/html	date:Thu,%2006%20Apr%202023%2019:09:43%20GMT	http://cds.iitgn.ac.in/wp-content/uploads/2022/08/Adobe-India.png	C:/My%20Web%20Sites/CDS/cds.iitgn.ac.in/wp-content/uploads/2022/08/Adobe-India.png	(from https://cds.iitgn.ac.in/2225-2/)
00:39:43	2678/2678	---M--	200	added ('OK')	image/png	date:Mon,%2029%20Aug%202022%2007:14:12%20GMT	https://cds.iitgn.ac.in/wp-content/uploads/2022/08/Adobe-India.png	C:/My%20Web%20Sites/CDS/cds.iitgn.ac.in/wp-content/uploads/2022/08/Adobe-India.png	(from https://cds.iitgn.ac.in/2225-2/)
00:39:44	265/265	---M--	302	error ('Found')	text/html	date:Thu,%2006%20Apr%202023%2019:09:44%20GMT	http://cds.iitgn.ac.in/wp-content/uploads/2022/08/Amagi-Media-Labs-Pvt.-Ltd..png	C:/My%20Web%20Sites/CDS/cds.iitgn.ac.in/wp-content/uploads/2022/08/Amagi-Media-Labs-Pvt.-Ltd..png	(from https://cds.iitgn.ac.in/2225-2/)
00:39:44	6266/6266	---M--	200	added ('OK')	image/png	date:Mon,%2029%20Aug%202022%2007:14:57%20GMT	https://cds.iitgn.ac.in/wp-content/uploads/2022/08/Amagi-Media-Labs-Pvt.-Ltd..png	C:/My%20Web%20Sites/CDS/cds.iitgn.ac.in/wp-content/uploads/2022/08/Amagi-Media-Labs-Pvt.-Ltd..png	(from https://cds.iitgn.ac.in/2225-2/)
00:39:44	245/245	---M--	302	error ('Found')	text/html	date:Thu,%2006%20Apr%202023%2019:09:45%20GMT	http://cds.iitgn.ac.in/wp-content/uploads/2022/08/Amazon.jpg	C:/My%20Web%20Sites/CDS/cds.iitgn.ac.in/wp-content/uploads/2022/08/Amazon.jpg	(from https://cds.iitgn.ac.in/2225-2/)
00:39:45	243/243	---M--	302	error ('Found')	text/html	date:Thu,%2006%20Apr%202023%2019:09:46%20GMT	http://cds.iitgn.ac.in/wp-content/uploads/2022/08/Amul.png	C:/My%20Web%20Sites/CDS/cds.iitgn.ac.in/wp-content/uploads/2022/08/Amul.png	(from https://cds.iitgn.ac.in/2225-2/)
00:39:45	28686/28686	---M--	200	added ('OK')	image/jpeg	date:Mon,%2029%20Aug%202022%2007:15:31%20GMT	https://cds.iitgn.ac.in/wp-content/uploads/2022/08/Amazon.jpg	C:/My%20Web%20Sites/CDS/cds.iitgn.ac.in/wp-content/uploads/2022/08/Amazon.jpg	(from https://cds.iitgn.ac.in/2225-2/)
00:39:47	4406/4406	---M--	200	added ('OK')	image/png	date:Mon,%2029%20Aug%202022%2007:16:23%20GMT	https://cds.iitgn.ac.in/wp-content/uploads/2022/08/Amul.png	C:/My%20Web%20Sites/CDS/cds.iitgn.ac.in/wp-content/uploads/2022/08/Amul.png	(from https://cds.iitgn.ac.in/2225-2/)
00:39:47	271/271	---M--	302	error ('Found')	text/html	date:Thu,%2006%20Apr%202023%2019:09:47%20GMT	http://cds.iitgn.ac.in/wp-content/uploads/2022/08/ArcelorMittal-Nippon-Steel-India.jpg	C:/My%20Web%20Sites/CDS/cds.iitgn.ac.in/wp-content/uploads/2022/08/ArcelorMittal-Nippon-Steel-India.jpg	(from https://cds.iitgn.ac.in/2225-2/)
00:39:47	3111/3111	---M--	200	added ('OK')	image/jpeg	date:Mon,%2029%20Aug%202022%2007:17:16%20GMT	https://cds.iitgn.ac.in/wp-content/uploads/2022/08/ArcelorMittal-Nippon-Steel-India.jpg	C:/My%20Web%20Sites/CDS/cds.iitgn.ac.in/wp-content/uploads/2022/08/ArcelorMittal-Nippon-Steel-India.jpg	(from https://cds.iitgn.ac.in/2225-2/)
00:39:47	264/264	---M--	302	error ('Found')	text/html	date:Thu,%2006%20Apr%202023%2019:09:48%20GMT	http://cds.iitgn.ac.in/wp-content/uploads/2022/08/Atlas-Copco-India-Limited.png	C:/My%20Web%20Sites/CDS/cds.iitgn.ac.in/wp-content/uploads/2022/08/Atlas-Copco-India-Limited.png	(from https://cds.iitgn.ac.in/2225-2/)
00:39:48	3937/3937	---M--	200	added ('OK')	image/png	date:Mon,%2029%20Aug%202022%2007:18:03%20GMT	https://cds.iitgn.ac.in/wp-content/uploads/2022/08/Atlas-Copco-India-Limited.png	C:/My%20Web%20Sites/CDS/cds.iitgn.ac.in/wp-content/uploads/2022/08/Atlas-Copco-India-Limited.png	(from https://cds.iitgn.ac.in/2225-2/)
00:39:48	254/254	---M--	302	error ('Found')	text/html	date:Thu,%2006%20Apr%202023%2019:09:48%20GMT	http://cds.iitgn.ac.in/wp-content/uploads/2022/08/Bank-of-America.png	C:/My%20Web%20Sites/CDS/cds.iitgn.ac.in/wp-content/uploads/2022/08/Bank-of-America.png	(from https://cds.iitgn.ac.in/2225-2/)
00:39:48	4767/4767	---M--	200	added ('OK')	image/png	date:Mon,%2029%20Aug%202022%2007:18:39%20GMT	https://cds.iitgn.ac.in/wp-content/uploads/2022/08/Bank-of-America.png	C:/My%20Web%20Sites/CDS/cds.iitgn.ac.in/wp-content/uploads/2022/08/Bank-of-America.png	(from https://cds.iitgn.ac.in/2225-2/)
00:39:49	247/247	---M--	302	error ('Found')	text/html	date:Thu,%2006%20Apr%202023%2019:09:49%20GMT	http://cds.iitgn.ac.in/wp-content/uploads/2022/08/Barclays.jpg	C:/My%20Web%20Sites/CDS/cds.iitgn.ac.in/wp-content/uploads/2022/08/Barclays.jpg	(from https://cds.iitgn.ac.in/2225-2/)
00:39:49	27623/27623	---M--	200	added ('OK')	image/jpeg	date:Mon,%2029%20Aug%202022%2007:19:14%20GMT	https://cds.iitgn.ac.in/wp-content/uploads/2022/08/Barclays.jpg	C:/My%20Web%20Sites/CDS/cds.iitgn.ac.in/wp-content/uploads/2022/08/Barclays.jpg	(from https://cds.iitgn.ac.in/2225-2/)
00:39:49	269/269	---M--	302	error ('Found')	text/html	date:Thu,%2006%20Apr%202023%2019:09:50%20GMT	http://cds.iitgn.ac.in/wp-content/uploads/2022/08/Bharat-Electronics-Limited-BEL.png	C:/My%20Web%20Sites/CDS/cds.iitgn.ac.in/wp-content/uploads/2022/08/Bharat-Electronics-Limited-BEL.png	(from https://cds.iitgn.ac.in/2225-2/)
00:39:49	5162/5162	---M--	200	added ('OK')	image/png	date:Mon,%2029%20Aug%202022%2007:19:52%20GMT	https://cds.iitgn.ac.in/wp-content/uploads/2022/08/Bharat-Electronics-Limited-BEL.png	C:/My%20Web%20Sites/CDS/cds.iitgn.ac.in/wp-content/uploads/2022/08/Bharat-Electronics-Limited-BEL.png	(from https://cds.iitgn.ac.in/2225-2/)
00:39:50	286/286	---M--	302	error ('Found')	text/html	date:Thu,%2006%20Apr%202023%2019:09:50%20GMT	http://cds.iitgn.ac.in/wp-content/uploads/2022/08/Bombardier-Transportation-India-Private-Limited.png	C:/My%20Web%20Sites/CDS/cds.iitgn.ac.in/wp-content/uploads/2022/08/Bombardier-Transportation-India-Private-Limited.png	(from https://cds.iitgn.ac.in/2225-2/)
00:39:50	3094/3094	---M--	200	added ('OK')	image/png	date:Mon,%2029%20Aug%202022%2007:20:35%20GMT	https://cds.iitgn.ac.in/wp-content/uploads/2022/08/Bombardier-Transportation-India-Private-Limited.png	C:/My%20Web%20Sites/CDS/cds.iitgn.ac.in/wp-content/uploads/2022/08/Bombardier-Transportation-India-Private-Limited.png	(from https://cds.iitgn.ac.in/2225-2/)
00:39:51	245/245	---M--	302	error ('Found')	text/html	date:Thu,%2006%20Apr%202023%2019:09:51%20GMT	http://cds.iitgn.ac.in/wp-content/uploads/2022/08/BYJU_s.png	C:/My%20Web%20Sites/CDS/cds.iitgn.ac.in/wp-content/uploads/2022/08/BYJU_s.png	(from https://cds.iitgn.ac.in/2225-2/)
00:39:51	2810/2810	---M--	200	added ('OK')	image/png	date:Mon,%2029%20Aug%202022%2007:21:13%20GMT	https://cds.iitgn.ac.in/wp-content/uploads/2022/08/BYJU_s.png	C:/My%20Web%20Sites/CDS/cds.iitgn.ac.in/wp-content/uploads/2022/08/BYJU_s.png	(from https://cds.iitgn.ac.in/2225-2/)
00:39:51	260/260	---M--	302	error ('Found')	text/html	date:Thu,%2006%20Apr%202023%2019:09:52%20GMT	http://cds.iitgn.ac.in/wp-content/uploads/2022/08/Cactus-Communications.jpg	C:/My%20Web%20Sites/CDS/cds.iitgn.ac.in/wp-content/uploads/2022/08/Cactus-Communications.jpg	(from https://cds.iitgn.ac.in/2225-2/)
00:39:52	24089/24089	---M--	200	added ('OK')	image/jpeg	date:Mon,%2029%20Aug%202022%2007:21:56%20GMT	https://cds.iitgn.ac.in/wp-content/uploads/2022/08/Cactus-Communications.jpg	C:/My%20Web%20Sites/CDS/cds.iitgn.ac.in/wp-content/uploads/2022/08/Cactus-Communications.jpg	(from https://cds.iitgn.ac.in/2225-2/)
00:39:52	248/248	---M--	302	error ('Found')	text/html	date:Thu,%2006%20Apr%202023%2019:09:52%20GMT	http://cds.iitgn.ac.in/wp-content/uploads/2022/08/Capgemini.png	C:/My%20Web%20Sites/CDS/cds.iitgn.ac.in/wp-content/uploads/2022/08/Capgemini.png	(from https://cds.iitgn.ac.in/2225-2/)
00:39:52	3939/3939	---M--	200	added ('OK')	image/png	date:Mon,%2029%20Aug%202022%2007:23:08%20GMT	https://cds.iitgn.ac.in/wp-content/uploads/2022/08/Capgemini.png	C:/My%20Web%20Sites/CDS/cds.iitgn.ac.in/wp-content/uploads/2022/08/Capgemini.png	(from https://cds.iitgn.ac.in/2225-2/)
00:39:52	258/258	---M--	302	error ('Found')	text/html	date:Thu,%2006%20Apr%202023%2019:09:53%20GMT	http://cds.iitgn.ac.in/wp-content/uploads/2022/08/Carrier-Corporation.png	C:/My%20Web%20Sites/CDS/cds.iitgn.ac.in/wp-content/uploads/2022/08/Carrier-Corporation.png	(from https://cds.iitgn.ac.in/2225-2/)
00:39:53	244/244	---M--	302	error ('Found')	text/html	date:Thu,%2006%20Apr%202023%2019:09:53%20GMT	http://cds.iitgn.ac.in/wp-content/uploads/2022/08/C-DAC.png	C:/My%20Web%20Sites/CDS/cds.iitgn.ac.in/wp-content/uploads/2022/08/C-DAC.png	(from https://cds.iitgn.ac.in/2225-2/)
00:39:53	17946/17946	---M--	200	added ('OK')	image/png	date:Mon,%2029%20Aug%202022%2007:23:45%20GMT	https://cds.iitgn.ac.in/wp-content/uploads/2022/08/Carrier-Corporation.png	C:/My%20Web%20Sites/CDS/cds.iitgn.ac.in/wp-content/uploads/2022/08/Carrier-Corporation.png	(from https://cds.iitgn.ac.in/2225-2/)
00:39:54	7652/7652	---M--	200	added ('OK')	image/png	date:Mon,%2029%20Aug%202022%2007:24:19%20GMT	https://cds.iitgn.ac.in/wp-content/uploads/2022/08/C-DAC.png	C:/My%20Web%20Sites/CDS/cds.iitgn.ac.in/wp-content/uploads/2022/08/C-DAC.png	(from https://cds.iitgn.ac.in/2225-2/)
00:39:54	279/279	---M--	302	error ('Found')	text/html	date:Thu,%2006%20Apr%202023%2019:09:55%20GMT	http://cds.iitgn.ac.in/wp-content/uploads/2022/08/Ceremorphic-Technologies-Private-Limited.jpg	C:/My%20Web%20Sites/CDS/cds.iitgn.ac.in/wp-content/uploads/2022/08/Ceremorphic-Technologies-Private-Limited.jpg	(from https://cds.iitgn.ac.in/2225-2/)
00:39:55	26942/26942	---M--	200	added ('OK')	image/jpeg	date:Mon,%2029%20Aug%202022%2007:25:05%20GMT	https://cds.iitgn.ac.in/wp-content/uploads/2022/08/Ceremorphic-Technologies-Private-Limited.jpg	C:/My%20Web%20Sites/CDS/cds.iitgn.ac.in/wp-content/uploads/2022/08/Ceremorphic-Technologies-Private-Limited.jpg	(from https://cds.iitgn.ac.in/2225-2/)
